交易標的,土地區段位置/建物區段門牌,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,屋齡,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位總價(元),移轉編號
transaction sign,land sector position building sector house number plate,transaction year month and day,transaction pen number,shifting level,total floor number,building state,room age,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth total price NTD,
土地,民生段811~840地號,1100317,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1378000,196857,0,0057
土地,民生段811~840地號,1100317,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1033000,196762,0,0057
土地,民生段811~840地號,1100317,土地4建物0車位0,,,其他,-1,0.0,0,0,0,有,無,344500,196857,0,0057
土地,民生段841~870地號,1090917,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,5398000,97191,0,0062
土地,民生段841~870地號,1091017,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,7197000,97191,0,0062
土地,民生段841~870地號,1091117,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1799000,97191,0,0062
土地,民生段841~870地號,1091117,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,937000,97098,0,0062
土地,民生段841~870地號,1091217,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1069200,97288,0,0062
土地,民生段841~870地號,1100117,土地2建物0車位0,,,其他,-1,0.0,0,0,0,有,無,549000,101855,0,0062
土地,民生段841~870地號,1100317,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,984000,101969,0,0062
土地,民生段841~870地號,1100317,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,328000,101863,0,0062
土地,民生段841~870地號,1100317,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,328000,101863,0,0062
土地,民生段841~870地號,1100317,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,246000,102075,0,0062
土地,民生段841~870地號,1100317,土地3建物0車位0,,,其他,-1,0.0,0,0,0,有,無,82000,0,0,0062
房地(土地+建物),新北市蘆洲區長興路271~300號,1040809,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),10,123.25,3,2,2,有,有,13580000,110174,0,0067
房地(土地+建物),長興路271~300號,1100209,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),16,123.25999999999999,4,2,2,有,有,15880000,128833,0,0067
房地(土地+建物),新北市永和區環河西路二段209巷1~30號,1010808,土地1建物1車位0,七層,二十一層,套房(1房1廳1衛),-1,50.69,1,1,1,有,無,5500000,108503,0,0068
房地(土地+建物),新北市永和區環河西路二段209巷1~30號,1031008,土地1建物1車位0,七層,二十一層,套房(1房1廳1衛),17,25.34,1,1,1,有,有,3800000,149961,0,0068
房地(土地+建物),環河西路二段209巷1~30號,1100208,土地1建物1車位0,七層,二十一層,住宅大樓(11層含以上有電梯),23,25.34,1,0,1,有,有,4030000,159037,0,0068
土地,員山段301~330地號,1010915,土地6建物0車位0,,,其他,-1,0.0,0,0,0,有,無,580903,17833,0,0069
土地,員山段841~870地號,1090915,土地12建物0車位0,,,其他,-1,0.0,0,0,0,有,無,664500,11392,0,0069
土地,員山段841~870地號,1091215,土地12建物0車位0,,,其他,-1,0.0,0,0,0,有,無,528840,11393,0,0069
土地,員山段841~870地號,1091215,土地12建物0車位0,,,其他,-1,0.0,0,0,0,有,無,176280,11395,0,0069
土地,員山段841~870地號,1081215,土地12建物0車位0,,,其他,-1,0.0,0,0,0,有,無,795946,56975,0,0069
土地,員山段601~630地號,1091215,土地9建物0車位0,,,其他,-1,0.0,0,0,0,有,無,1936100,11394,0,0069
土地,員山段601~630地號,1100315,土地14建物0車位0,,,其他,-1,0.0,0,0,0,有,無,161387,11841,0,0069
土地,員山段601~630地號,1100315,土地16建物0車位0,,,其他,-1,0.0,0,0,0,有,無,123741,11979,0,0069
房地(土地+建物)+車位,新北市中和區水源路132巷1~30號,1040706,土地1建物1車位1,二十五層,二十六層,住宅大樓(11層含以上有電梯),0,98.62,2,2,1,有,有,13500000,146834,2000000,0070
房地(土地+建物)+車位,水源路132巷1~30號,1100206,土地1建物1車位1,二十五層,二十六層,住宅大樓(11層含以上有電梯),5,98.62,2,1,1,有,有,16680000,182329,2400000,0070
車位,新北市中和區中正路691~720號,1010719,土地0建物0車位1,,,其他,-1,26.58,0,0,0,有,有,936000,,936000,0071
車位,新北市中和區中正路691~720號,1010719,土地0建物0車位1,,,其他,-1,26.58,0,0,0,有,有,936000,,936000,0071
車位,新北市中和區中正路691~720號,1011019,土地0建物0車位1,,,其他,-1,26.58,0,0,0,有,有,936000,,936000,0071
車位,新北市中和區中正路691~720號,1011019,土地0建物0車位1,,,其他,-1,26.58,0,0,0,有,有,936000,,936000,0071
車位,新北市中和區中正路691~720號,1020419,土地0建物0車位1,,,其他,-1,26.58,0,0,0,有,有,1200000,,1200000,0071
車位,新北市中和區中正路691~720號,1020519,土地0建物0車位1,,,其他,-1,26.58,0,0,0,有,有,936000,,936000,0071
車位,新北市中和區中正路691~720號,1020719,土地0建物0車位1,,,其他,-1,26.58,0,0,0,有,有,1300000,,1300000,0071
車位,新北市中和區中正路691~720號,1020719,土地0建物0車位1,,,其他,-1,26.58,0,0,0,有,有,1150000,,0,0071
車位,新北市中和區中正路691~720號,1020819,土地0建物0車位1,,,其他,-1,26.58,0,0,0,有,有,1400000,,1400000,0071
車位,新北市中和區中正路691~720號,1020919,土地0建物0車位1,,,其他,-1,26.58,0,0,0,有,有,1300000,,1300000,0071
車位,新北市中和區中正路691~720號,1021219,土地0建物0車位1,,,其他,-1,26.58,0,0,0,有,有,900000,,900000,0071
車位,新北市中和區中正路691~720號,1021219,土地0建物0車位2,,,其他,-1,53.15,0,0,0,有,有,1800000,,1800000,0071
車位,新北市中和區中正路691~720號,1020119,土地0建物0車位1,,,其他,-1,26.58,0,0,0,有,有,1250000,,1250000,0071
